"COM";"REG";"DEP";"LIBCOM";"code_iris";"LIBIRIS";"num";"P14_POP";"longitude";"latitude"
"07118";84;"07";"Laboule";"071180000";"Laboule (commune non iris<e9>e)";14;142;4.1717127;44.5927754005019
"07119";84;"07";"Le Lac-d'Issarl<e8>s";"071190000";"Le Lac-d'Issarl<e8>s (commune non iris<e9>e)";52;294;4.07531245;44.8282540004837
"07120";84;"07";"Lachamp-Rapha<eb>l";"071200000";"Lachamp-Rapha<eb>l (commune non iris<e9>e)";3;80;4.28604045;44.7971764504863
"07121";84;"07";"Lachapelle-Graillouse";"071210000";"Lachapelle-Graillouse (commune non iris<e9>e)";1;207;4.02426895;44.8121405004851
"07122";84;"07";"Lachapelle-sous-Aubenas";"071220000";"Lachapelle-sous-Aubenas (commune non iris<e9>e)";160;1545;4.354845;44.5599444505042
"07126";84;"07";"Lagorce";"071260000";"Lagorce (commune non iris<e9>e)";93;1142;4.4287423;44.4468080505114
"07127";84;"07";"Lalevade-d'Ard<e8>che";"071270000";"Lalevade-d'Ard<e8>che (commune non iris<e9>e)";646;1104;4.31611665;44.6526687004976
"07128";84;"07";"Lalouvesc";"071280000";"Lalouvesc (commune non iris<e9>e)";22;411;4.52158035;45.1169317004566
"07129";84;"07";"Lamastre";"071290000";"Lamastre (commune non iris<e9>e)";221;2382;4.5910845;44.9765497504704
"07130";84;"07";"Lanarce";"071300000";"Lanarce (commune non iris<e9>e)";8;183;4.002539;44.7312040004916
"07131";84;"07";"Lanas";"071310000";"Lanas (commune non iris<e9>e)";23;374;4.38136575;44.533957800506
"07132";84;"07";"Largenti<e8>re";"071320000";"Largenti<e8>re (commune non iris<e9>e)";136;1734;4.29821055;44.5308975505062
"07133";84;"07";"Larnas";"071330000";"Larnas (commune non iris<e9>e)";32;216;4.59612655;44.455152000511
"07134";84;"07";"Laurac-en-Vivarais";"071340000";"Laurac-en-Vivarais (commune non iris<e9>e)";29;982;4.28755525;44.5050778505079
"07135";84;"07";"Laval-d'Aurelle";"071350000";"Laval-d'Aurelle (commune non iris<e9>e)";1;49;3.9745808;44.5727320505033
"07137";84;"07";"Lavillatte";"071370000";"Lavillatte (commune non iris<e9>e)";1;80;3.952354;44.7419422504908
"07138";84;"07";"Lavilledieu";"071380000";"Lavilledieu (commune non iris<e9>e)";366;2039;4.44735355;44.5818094505027
"07139";84;"07";"Laviolle";"071390000";"Laviolle (commune non iris<e9>e)";2;115;4.3338551;44.7608373504893
"07140";84;"07";"Lemps";"071400000";"Lemps (commune non iris<e9>e)";10;791;4.7875372;45.0902648504593
"07141";84;"07";"Lentill<e8>res";"071410000";"Lentill<e8>res (commune non iris<e9>e)";3;233;4.2946544;44.6070395005009
"07142";84;"07";"Lesp<e9>ron";"071420000";"Lesp<e9>ron (commune non iris<e9>e)";8;316;3.9001616;44.7309457004916
"07143";84;"07";"Limony";"071430000";"Limony (commune non iris<e9>e)";6;724;4.74892665;45.3509811004309
"07144";84;"07";"Loubaresse";"071440000";"Loubaresse (commune non iris<e9>e)";2;31;4.0555643;44.592144400502
"07145";84;"07";"Lussas";"071450000";"Lussas (commune non iris<e9>e)";54;1108;4.4650875;44.6210422504999
"07146";84;"07";"Lyas";"071460000";"Lyas (commune non iris<e9>e)";11;597;4.59751605;44.7544817504898
"07147";84;"07";"Malarce-sur-la-Thines";"071470000";"Malarce-sur-la-Thines (commune non iris<e9>e)";12;241;4.05127275;44.4778337505095
"07148";84;"07";"Malbosc";"071480000";"Malbosc (commune non iris<e9>e)";7;146;4.0730752;44.3483740505172
"07149";84;"07";"Marcols-les-Eaux";"071490000";"Marcols-les-Eaux (commune non iris<e9>e)";2;311;4.388055;44.8058025004856
"07150";84;"07";"Mariac";"071500000";"Mariac (commune non iris<e9>e)";21;612;4.3509595;44.8877660004785
"07151";84;"07";"Mars";"071510000";"Mars (commune non iris<e9>e)";3;268;4.32995185;45.0087289004674
"07152";84;"07";"Mauves";"071520000";"Mauves (commune non iris<e9>e)";172;1177;4.8182105;45.0294427004654
"07153";84;"07";"Mayres";"071530000";"Mayres (commune non iris<e9>e)";6;256;4.10002225;44.6641801504968
"07154";84;"07";"Mazan-l'Abbaye";"071540000";"Mazan-l'Abbaye (commune non iris<e9>e)";3;133;4.0841742;44.7270439504919
"07155";84;"07";"Mercuer";"071550000";"Mercuer (commune non iris<e9>e)";629;1199;4.350982;44.6243119004997
"07156";84;"07";"Meyras";"071560000";"Meyras (commune non iris<e9>e)";194;963;4.26020035;44.6785828004957
"07157";84;"07";"Meysse";"071570000";"Meysse (commune non iris<e9>e)";636;1325;4.704892;44.6189220505001
"07158";84;"07";"M<e9>zilhac";"071580000";"M<e9>zilhac (commune non iris<e9>e)";5;94;4.34178695;44.8078547504854
"07159";84;"07";"Mirabel";"071590000";"Mirabel (commune non iris<e9>e)";120;602;4.49654415;44.5986120505015
"07160";84;"07";"Monestier";"071600000";"Monestier (commune non iris<e9>e)";1;52;4.50886475;45.2031803504476
"07161";84;"07";"Montpezat-sous-Bauzon";"071610000";"Montpezat-sous-Bauzon (commune non iris<e9>e)";19;894;4.1977765;44.7211247504924
"07162";84;"07";"Montr<e9>al";"071620000";"Montr<e9>al (commune non iris<e9>e)";166;574;4.29288065;44.5128999005073
"07163";84;"07";"Montselgues";"071630000";"Montselgues (commune non iris<e9>e)";8;90;4.0038267;44.5233718505066
"07165";84;"07";"Noni<e8>res";"071650000";"Noni<e8>res (commune non iris<e9>e)";41;216;4.4726175;44.9325620004745
"07166";84;"07";"Nozi<e8>res";"071660000";"Nozi<e8>res (commune non iris<e9>e)";8;263;4.540526;45.0318280004651
"07167";84;"07";"Les Olli<e8>res-sur-Eyrieux";"071670000";"Les Olli<e8>res-sur-Eyrieux (commune non iris<e9>e)";22;957;4.620374;44.8068462504855
"07168";84;"07";"Orgnac-l'Aven";"071680000";"Orgnac-l'Aven (commune non iris<e9>e)";23;561;4.42150995;44.3094009505193
"07169";84;"07";"Ozon";"071690000";"Ozon (commune non iris<e9>e)";16;398;4.7991838;45.1637494004518
"07170";84;"07";"Pailhar<e8>s";"071700000";"Pailhar<e8>s (commune non iris<e9>e)";3;265;4.55739715;45.0785551504605
"07171";84;"07";"Payzac";"071710000";"Payzac (commune non iris<e9>e)";12;523;4.1473637;44.4543296005111
"07172";84;"07";"Peaugres";"071720000";"Peaugres (commune non iris<e9>e)";164;2002;4.73350625;45.2827040004388
"07173";84;"07";"P<e9>reyres";"071730000";"P<e9>reyres (commune non iris<e9>e)";15;52;4.25886185;44.7802785004877
"07174";84;"07";"Peyraud";"071740000";"Peyraud (commune non iris<e9>e)";2;526;4.78247635;45.2970160004371
"07175";84;"07";"Le Plagnal";"071750000";"Le Plagnal (commune non iris<e9>e)";1;60;3.95558455;44.6969078004943
"07176";84;"07";"Planzolles";"071760000";"Planzolles (commune non iris<e9>e)";1;130;4.157599;44.4844964005092
"07177";84;"07";"Plats";"071770000";"Plats (commune non iris<e9>e)";19;832;4.78182805;45.0168152004666
"07178";84;"07";"Pont-de-Labeaume";"071780000";"Pont-de-Labeaume (commune non iris<e9>e)";12;580;4.2961791;44.6662527004966
"07181";84;"07";"Le Pouzin";"071810000";"Le Pouzin (commune non iris<e9>e)";97;2809;4.74882055;44.7535686004899
"07182";84;"07";"Prades";"071820000";"Prades (commune non iris<e9>e)";750;1255;4.3117129;44.6332360004991
"07183";84;"07";"Pradons";"071830000";"Pradons (commune non iris<e9>e)";80;460;4.37537945;44.4723797005099
"07184";84;"07";"Pranles";"071840000";"Pranles (commune non iris<e9>e)";5;465;4.5820295;44.7811607504876
"07185";84;"07";"Pr<e9>aux";"071850000";"Pr<e9>aux (commune non iris<e9>e)";3;670;4.64576495;45.1376184004545
"07186";84;"07";"Privas";"071860102";"Chaumette Ouveze Rive Gauche";160;2577;4.5948418;44.7211892004924
"07186";84;"07";"Privas";"071860104";"Centre Villle";433;1392;4.5948418;44.7211892004924
"07186";84;"07";"Privas";"071860103";"Charalon Argevillere";5;2191;4.5948418;44.7211892004924
"07186";84;"07";"Privas";"071860101";"Tauleac Baudoin";62;2153;4.5948418;44.7211892004924
"07188";84;"07";"Quintenas";"071880000";"Quintenas (commune non iris<e9>e)";9;1523;4.70195225;45.1915882504488
"07189";84;"07";"Ribes";"071890000";"Ribes (commune non iris<e9>e)";5;289;4.19693525;44.5036665005079
"07190";84;"07";"Rochecolombe";"071900000";"Rochecolombe (commune non iris<e9>e)";5;219;4.4519084;44.518080950507
"07191";84;"07";"Rochemaure";"071910000";"Rochemaure (commune non iris<e9>e)";130;2291;4.69706255;44.5864656505024
"07192";84;"07";"Rochepaule";"071920000";"Rochepaule (commune non iris<e9>e)";22;270;4.45993055;45.0852051004599
"07193";84;"07";"Rocher";"071930000";"Rocher (commune non iris<e9>e)";70;280;4.2777725;44.5809558505028
"07194";84;"07";"Rochessauve";"071940000";"Rochessauve (commune non iris<e9>e)";40;427;4.6060067;44.6778887504958
"07195";84;"07";"La Rochette";"071950000";"La Rochette (commune non iris<e9>e)";1;58;4.2297894;44.9234091004754
"07196";84;"07";"Rocles";"071960000";"Rocles (commune non iris<e9>e)";10;244;4.2084826;44.5711124505034
"07197";84;"07";"Roiffieux";"071970000";"Roiffieux (commune non iris<e9>e)";79;2826;4.6529553;45.2208056504456
"07198";84;"07";"Rompon";"071980000";"Rompon (commune non iris<e9>e)";91;1030;4.72781455;44.7680134004887
"07199";84;"07";"Rosi<e8>res";"071990000";"Rosi<e8>res (commune non iris<e9>e)";188;1194;4.2607292;44.487741100509
"07200";84;"07";"Le Roux";"072000000";"Le Roux (commune non iris<e9>e)";2;48;4.1408807;44.7199649004925
"07201";84;"07";"Ruoms";"072010000";"Ruoms (commune non iris<e9>e)";488;2255;4.34715535;44.4506782505113
"07202";84;"07";"Sabli<e8>res";"072020000";"Sabli<e8>res (commune non iris<e9>e)";18;144;4.06766885;44.5451330005052
"07203";84;"07";"Sagnes-et-Goudoulet";"072030000";"Sagnes-et-Goudoulet (commune non iris<e9>e)";1;125;4.2173945;44.8027795004858
"07204";84;"07";"Saint-Agr<e8>ve";"072040000";"Saint-Agr<e8>ve (commune non iris<e9>e)";245;2473;4.4185045;44.9963828504685
"07205";84;"07";"Saint-Alban-d'Ay";"072050000";"Saint-Alban-d'Ay (commune non iris<e9>e)";29;1316;4.63183825;45.1862776004494
"07206";84;"07";"Saint-Alban-en-Montagne";"072060000";"Saint-Alban-en-Montagne (commune non iris<e9>e)";3;84;3.91756295;44.7102149504933
"07207";84;"07";"Saint-Alban-Auriolles";"072070000";"Saint-Alban-Auriolles (commune non iris<e9>e)";384;1049;4.29651275;44.4324433005124
"07208";84;"07";"Saint-And<e9>ol-de-Berg";"072080000";"Saint-And<e9>ol-de-Berg (commune non iris<e9>e)";1;126;4.5336509;44.5299036005062
"07209";84;"07";"Saint-And<e9>ol-de-Fourchades";"072090000";"Saint-And<e9>ol-de-Fourchades (commune non iris<e9>e)";3;57;4.2890274;44.8431365004824
"07210";84;"07";"Saint-And<e9>ol-de-Vals";"072100000";"Saint-And<e9>ol-de-Vals (commune non iris<e9>e)";39;541;4.40134825;44.6975425004942
"07211";84;"07";"Saint-Andr<e9>-de-Cruzi<e8>res";"072110000";"Saint-Andr<e9>-de-Cruzi<e8>res (commune non iris<e9>e)";32;471;4.21480415;44.315936200519
"07213";84;"07";"Saint-Andr<e9>-Lachamp";"072130000";"Saint-Andr<e9>-Lachamp (commune non iris<e9>e)";3;156;4.15526385;44.5056668005078
"07215";84;"07";"Saint-Barth<e9>lemy-le-Meil";"072150000";"Saint-Barth<e9>lemy-le-Meil (commune non iris<e9>e)";3;197;4.482492;44.882272000479
"07216";84;"07";"Saint-Barth<e9>lemy-Grozon";"072160000";"Saint-Barth<e9>lemy-Grozon (commune non iris<e9>e)";14;509;4.650532;44.9619619504718
"07217";84;"07";"Saint-Barth<e9>lemy-le-Plain";"072170000";"Saint-Barth<e9>lemy-le-Plain (commune non iris<e9>e)";8;829;4.74533445;45.0491340504635
"07218";84;"07";"Saint-Basile";"072180000";"Saint-Basile (commune non iris<e9>e)";2;322;4.561787;44.9479130004731
"07219";84;"07";"Saint-Bauzile";"072190000";"Saint-Bauzile (commune non iris<e9>e)";3;298;4.66576105;44.6708740004963
"07220";84;"07";"Saint-Christol";"072200000";"Saint-Christol (commune non iris<e9>e)";16;101;4.4365615;44.8701480004801
"07221";84;"07";"Saint-Cierge-la-Serre";"072210000";"Saint-Cierge-la-Serre (commune non iris<e9>e)";5;257;4.6794365;44.7920129004867
"07222";84;"07";"Saint-Cierge-sous-le-Cheylard";"072220000";"Saint-Cierge-sous-le-Cheylard (commune non iris<e9>e)";8;198;4.4508;44.9249730004752
"07224";84;"07";"Saint-Cirgues-en-Montagne";"072240000";"Saint-Cirgues-en-Montagne (commune non iris<e9>e)";6;224;4.1010735;44.7708568504884
"07225";84;"07";"Saint-Clair";"072250000";"Saint-Clair (commune non iris<e9>e)";2197;1064;4.68563035;45.2763440004395
"07226";84;"07";"Saint-Cl<e9>ment";"072260000";"Saint-Cl<e9>ment (commune non iris<e9>e)";4;88;4.26246475;44.9500995004729
"07227";84;"07";"Saint-Cyr";"072270000";"Saint-Cyr (commune non iris<e9>e)";88;1330;4.7378943;45.2504803504424
"07228";84;"07";"Saint-D<e9>sirat";"072280000";"Saint-D<e9>sirat (commune non iris<e9>e)";393;872;4.78380895;45.2568288004417
"07229";84;"07";"Saint-Didier-sous-Aubenas";"072290000";"Saint-Didier-sous-Aubenas (commune non iris<e9>e)";243;934;4.420127;44.6101782005007
"07230";84;"07";"Saint-<c9>tienne-de-Boulogne";"072300000";"Saint-<c9>tienne-de-Boulogne (commune non iris<e9>e)";10;388;4.47095375;44.7015169004939
"07231";84;"07";"Saint-<c9>tienne-de-Fontbellon";"072310000";"Saint-<c9>tienne-de-Fontbellon (commune non iris<e9>e)";627;2615;4.377875;44.5962024505017
"07232";84;"07";"Saint-<c9>tienne-de-Lugdar<e8>s";"072320000";"Saint-<c9>tienne-de-Lugdar<e8>s (commune non iris<e9>e)";11;406;3.9740015;44.646959650498
"07233";84;"07";"Saint-<c9>tienne-de-Serre";"072330000";"Saint-<c9>tienne-de-Serre (commune non iris<e9>e)";3;225;4.5215545;44.8025706504858
"07234";84;"07";"Saint-<c9>tienne-de-Valoux";"072340000";"Saint-<c9>tienne-de-Valoux (commune non iris<e9>e)";9;287;4.77555365;45.2409074004434
"07235";84;"07";"Sainte-Eulalie";"072350000";"Sainte-Eulalie (commune non iris<e9>e)";9;218;4.19176605;44.8294199504836
"07236";84;"07";"Saint-F<e9>licien";"072360000";"Saint-F<e9>licien (commune non iris<e9>e)";22;1172;4.60619315;45.0797525004604
"07237";84;"07";"Saint-Fortunat-sur-Eyrieux";"072370000";"Saint-Fortunat-sur-Eyrieux (commune non iris<e9>e)";10;756;4.68409715;44.8384937504828
"07238";84;"07";"Saint-Genest-de-Beauzon";"072380000";"Saint-Genest-de-Beauzon (commune non iris<e9>e)";7;313;4.1950479;44.4459937505116
"07239";84;"07";"Saint-Genest-Lachamp";"072390000";"Saint-Genest-Lachamp (commune non iris<e9>e)";1;97;4.42512845;44.8460034504822
"07240";84;"07";"Saint-Georges-les-Bains";"072400000";"Saint-Georges-les-Bains (commune non iris<e9>e)";31;2157;4.80911835;44.8566123504813
"07241";84;"07";"Saint-Germain";"072410000";"Saint-Germain (commune non iris<e9>e)";34;702;4.44808555;44.5551038005045
"07242";84;"07";"Saint-Gineis-en-Coiron";"072420000";"Saint-Gineis-en-Coiron (commune non iris<e9>e)";8;114;4.5399776;44.6345661004989
"07243";84;"07";"Saint-Jacques-d'Atticieux";"072430000";"Saint-Jacques-d'Atticieux (commune non iris<e9>e)";1;314;4.6685367;45.332981400433
"07244";84;"07";"Saint-Jean-Chambre";"072440000";"Saint-Jean-Chambre (commune non iris<e9>e)";9;276;4.56035015;44.9094130004766
"07245";84;"07";"Saint-Jean-de-Muzols";"072450000";"Saint-Jean-de-Muzols (commune non iris<e9>e)";99;2424;4.79991495;45.0776194004606
"07247";84;"07";"Saint-Jean-le-Centenier";"072470000";"Saint-Jean-le-Centenier (commune non iris<e9>e)";40;686;4.53562425;44.5862493505024
"07248";84;"07";"Saint-Jean-Roure";"072480000";"Saint-Jean-Roure (commune non iris<e9>e)";8;280;4.4182152;44.9535712004726
"07249";84;"07";"Saint-Jeure-d'Andaure";"072490000";"Saint-Jeure-d'Andaure (commune non iris<e9>e)";1;109;4.4668607;45.0471265004637
"07250";84;"07";"Saint-Jeure-d'Ay";"072500000";"Saint-Jeure-d'Ay (commune non iris<e9>e)";5;479;4.7122775;45.1452230004537
"07251";84;"07";"Saint-Joseph-des-Bancs";"072510000";"Saint-Joseph-des-Bancs (commune non iris<e9>e)";29;200;4.41472635;44.75176410049
"07252";84;"07";"Saint-Julien-Bouti<e8>res";"072520000";"Saint-Julien-Bouti<e8>res (commune non iris<e9>e)";2;194;4.3408283;44.9670563504713
"07253";84;"07";"Saint-Julien-du-Gua";"072530000";"Saint-Julien-du-Gua (commune non iris<e9>e)";3;177;4.441794;44.7700120004885
"07254";84;"07";"Saint-Julien-du-Serre";"072540000";"Saint-Julien-du-Serre (commune non iris<e9>e)";404;867;4.4020212;44.6603021504971
"07255";84;"07";"Saint-Julien-en-Saint-Alban";"072550000";"Saint-Julien-en-Saint-Alban (commune non iris<e9>e)";48;1451;4.6900148;44.75163480049
"07256";84;"07";"Saint-Julien-Labrousse";"072560000";"Saint-Julien-Labrousse (commune non iris<e9>e)";76;344;4.5167445;44.9041135004771
"07258";84;"07";"Saint-Julien-Vocance";"072580000";"Saint-Julien-Vocance (commune non iris<e9>e)";18;229;4.489726;45.1676200504513
"07259";84;"07";"Saint-Just-d'Ard<e8>che";"072590000";"Saint-Just-d'Ard<e8>che (commune non iris<e9>e)";227;1708;4.6243497;44.2914245005203
"07260";84;"07";"Saint-Lager-Bressac";"072600000";"Saint-Lager-Bressac (commune non iris<e9>e)";73;906;4.719699;44.6916145504947
"07261";84;"07";"Saint-Laurent-du-Pape";"072610000";"Saint-Laurent-du-Pape (commune non iris<e9>e)";19;1570;4.74751815;44.8231449504841
"07262";84;"07";"Saint-Laurent-les-Bains";"072620000";"Saint-Laurent-les-Bains (commune non iris<e9>e)";13;135;3.95917675;44.5987647005015
"07263";84;"07";"Saint-Laurent-sous-Coiron";"072630000";"Saint-Laurent-sous-Coiron (commune non iris<e9>e)";23;103;4.4838886;44.6726262004961
"07264";84;"07";"Saint-Marcel-d'Ard<e8>che";"072640000";"Saint-Marcel-d'Ard<e8>che (commune non iris<e9>e)";51;2429;4.6006034;44.3300329005182
"07265";84;"07";"Saint-Marcel-l<e8>s-Annonay";"072650000";"Saint-Marcel-l<e8>s-Annonay (commune non iris<e9>e)";39;1433;4.63402105;45.2908927504378
"07266";84;"07";"Sainte-Marguerite-Lafig<e8>re";"072660000";"Sainte-Marguerite-Lafig<e8>re (commune non iris<e9>e)";1;98;3.9972934;44.486582700509
"07267";84;"07";"Saint-Martial";"072670000";"Saint-Martial (commune non iris<e9>e)";938;239;4.2502785;44.8572329004812
"07268";84;"07";"Saint-Martin-d'Ard<e8>che";"072680000";"Saint-Martin-d'Ard<e8>che (commune non iris<e9>e)";112;986;4.5721484;44.3071527505195
"07269";84;"07";"Saint-Martin-de-Valamas";"072690000";"Saint-Martin-de-Valamas (commune non iris<e9>e)";9;1151;4.3696964;44.9368457004741
"07270";84;"07";"Saint-Martin-sur-Lavezon";"072700000";"Saint-Martin-sur-Lavezon (commune non iris<e9>e)";15;432;4.65239265;44.6385399504987
"07272";84;"07";"Saint-Maurice-d'Ard<e8>che";"072720000";"Saint-Maurice-d'Ard<e8>che (commune non iris<e9>e)";197;323;4.40127615;44.5196577005069
"07273";84;"07";"Saint-Maurice-d'Ibie";"072730000";"Saint-Maurice-d'Ibie (commune non iris<e9>e)";17;221;4.4863296;44.4781563005095
"07274";84;"07";"Saint-Maurice-en-Chalencon";"072740000";"Saint-Maurice-en-Chalencon (commune non iris<e9>e)";5;211;4.5814851;44.8547988504814
"07275";84;"07";"Saint-M<e9>lany";"072750000";"Saint-M<e9>lany (commune non iris<e9>e)";3;118;4.12753425;44.5391009505056
"07276";84;"07";"Saint-Michel-d'Aurance";"072760000";"Saint-Michel-d'Aurance (commune non iris<e9>e)";4109;275;4.4587684;44.8994527004775
"07277";84;"07";"Saint-Michel-de-Boulogne";"072770000";"Saint-Michel-de-Boulogne (commune non iris<e9>e)";6;149;4.43231005;44.6990714004941
"07278";84;"07";"Saint-Michel-de-Chabrillanoux";"072780000";"Saint-Michel-de-Chabrillanoux (commune non iris<e9>e)";9;370;4.6115205;44.836490000483
"07279";84;"07";"Saint-Montan";"072790000";"Saint-Montan (commune non iris<e9>e)";272;1894;4.6183355;44.437834400512
"07280";84;"07";"Saint-Paul-le-Jeune";"072800000";"Saint-Paul-le-Jeune (commune non iris<e9>e)";27;987;4.15725805;44.3332649505181
"07281";84;"07";"Saint-P<e9>ray";"072810102";"Sud Ouest";167;2262;4.83127365;44.9393714504739
"07281";84;"07";"Saint-P<e9>ray";"072810103";"Est";1172;2975;4.83127365;44.9393714504739
"07281";84;"07";"Saint-P<e9>ray";"072810101";"Nord Ouest";572;2257;4.83127365;44.9393714504739
"07282";84;"07";"Saint-Pierre-de-Colombier";"072820000";"Saint-Pierre-de-Colombier (commune non iris<e9>e)";3;411;4.26509445;44.7102358004933
"07283";84;"07";"Saint-Pierre-la-Roche";"072830000";"Saint-Pierre-la-Roche (commune non iris<e9>e)";2;54;4.61866725;44.6552165504975
"07284";84;"07";"Saint-Pierre-Saint-Jean";"072840000";"Saint-Pierre-Saint-Jean (commune non iris<e9>e)";1;147;4.09696305;44.4785265505095
"07285";84;"07";"Saint-Pierre-sur-Doux";"072850000";"Saint-Pierre-sur-Doux (commune non iris<e9>e)";9;107;4.4849387;45.1260507504557
